City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
291,mermoz boabab,14.7065,-17.4758,300.46,78,20,2.06,SN,1720657081
292,zapolyarnyy,69.4154,30.8136,284.75,77,70,2.52,RU,1720657082
293,acarau,-2.8856,-40.12,298.69,83,20,6.71,BR,1720657083
294,mount isa,-20.7333,139.5,293.02,34,1,1.03,AU,1720657084
295,trondheim,63.4305,10.3951,288.2,96,100,3.36,NO,1720656871
296,alotau,-10.3069,150.4462,299.16,83,100,2.49,PG,1720657086
297,kittila,67.6647,24.8936,284.23,82,0,1.03,FI,1720657087
298,beaufort west,-32.3567,22.583,285.72,67,76,13.57,ZA,1720657088
299,dudinka,69.4058,86.1778,292.04,57,19,6.28,RU,1720657089
300,piti village,13.4626,144.6933,299.99,94,75,2.06,GU,1720657090
301,grand falls-windsor,48.9332,-55.6649,288.49,96,56,5.53,CA,1720656918
302,itacare,-14.2775,-38.9967,296.54,85,84,2.54,BR,1720657093
303,jambi city,-1.6,103.6167,295.89,97,55,1.25,ID,1720657094
304,sao raimundo das mangabeiras,-7.0219,-45.4811,301.26,36,8,1.33,BR,1720657095
305,hamilton,39.1834,-84.5333,299.26,65,38,5.81,US,1720657096
306,libertad,8.9442,125.5019,300.94,82,100,0.7,PH,1720657032
307,geraldton,-28.7667,114.6,285.38,94,100,2.57,AU,1720657098
308,nadi,-17.8,177.4167,302.15,45,40,7.2,FJ,1720657099
309,fort st. john,56.2499,-120.8529,304.09,16,20,11.32,CA,1720656891
310,yeppoon,-23.1333,150.7333,295.51,69,0,2.58,AU,1720657101
311,kenai,60.5544,-151.2583,290.2,55,100,3.09,US,1720657102
312,atafu village,-8.5421,-172.5159,301.23,78,99,6.96,TK,1720657104
313,kapuskasing,49.4169,-82.4331,294.2,52,40,3.09,CA,1720656842
314,chonchi,-42.6128,-73.8092,279.88,92,95,2.07,CL,1720657107
315,port macquarie,-31.4333,152.9167,289.3,68,0,0.45,AU,1720657108
316,xilin hot,43.9667,116.0333,297.15,50,34,1.27,CN,1720657109
317,islamorada,24.9243,-80.6278,304.15,86,77,3.13,US,1720657110
318,kerema,-7.9631,145.7785,299.1,81,98,3.58,PG,1720657111
319,vanimo,-2.6741,141.3028,300.68,85,100,0.78,PG,1720657112
320,minas de matahambre,22.5887,-83.9447,301.63,75,4,3.26,CU,1720657113
321,ploneour-lanvern,47.9,-4.2833,286.33,94,0,1.54,FR,1720657115
322,tomatlan,19.9333,-105.25,300.0,86,100,1.41,MX,1720657116
323,kralendijk,12.15,-68.2667,302.14,79,20,6.17,BQ,1720656949
324,mil'kovo,55.6078,37.7956,289.42,68,40,1.68,RU,1720657119
325,mata-utu,-13.2816,-176.1745,299.08,85,100,11.16,WF,1720657120
326,bezdead,45.15,25.5167,297.59,49,95,3.64,RO,1720657122
327,juneau,58.3019,-134.4197,286.16,100,100,4.12,US,1720657082
328,xicotencatl,23.0167,-98.8833,300.09,83,95,3.16,MX,1720657124
329,tete,-16.1564,33.5867,287.2,82,0,0.0,MZ,1720657125
330,caburan,5.9181,125.6411,298.61,81,100,1.45,PH,1720657126
331,tosontsengel,48.7567,98.2839,286.39,85,99,1.19,MN,1720657127
332,sinabang,2.4803,96.3801,298.89,84,90,2.29,ID,1720657130
333,minas de marcona,-15.2119,-75.1103,283.24,88,12,6.38,PE,1720657131
334,naze,28.3667,129.4833,301.66,79,87,7.02,JP,1720657134
335,sao miguel do araguaia,-13.275,-50.1628,298.78,31,0,0.49,BR,1720657135
336,seaside,36.6111,-121.8516,292.54,83,0,3.09,US,1720657136
337,labuan,5.2767,115.2417,298.35,94,40,2.06,MY,1720656962
338,ocean city,39.2776,-74.5746,299.29,83,17,4.02,US,1720657139
339,cole harbour,44.6724,-63.4751,296.81,85,100,1.54,CA,1720657140
340,hammerfest,70.6634,23.6821,281.4,87,31,3.6,NO,1720657142
341,meadow lakes,61.6247,-149.6011,293.1,64,75,3.6,US,1720657143
342,vershino-darasunskiy,52.35,115.5167,296.46,49,77,1.94,RU,1720657144
343,champerico,14.3,-91.9167,304.45,75,92,3.73,GT,1720657145
344,ko lanta,7.5336,99.0865,300.4,78,100,5.23,TH,1720657146
345,thinadhoo,0.5333,72.9333,301.71,70,10,1.96,MV,1720657147
346,bintulu,3.1667,113.0333,299.38,89,40,1.03,MY,1720657148
347,general mosconi,-23.1851,-62.303,286.94,37,56,2.76,AR,1720657149
348,lavaltrie,45.8834,-73.2824,293.39,88,100,3.09,CA,1720657150
349,mosjoen,65.836,13.1908,286.44,82,75,2.68,NO,1720657152
350,prince albert,53.2001,-105.7677,301.12,61,40,4.12,CA,1720657153
351,kapa'a,22.0752,-159.319,301.03,78,100,7.72,US,1720657154
352,tindouf,27.6711,-8.1474,311.4,6,0,2.57,DZ,1720657155
353,borgholzhausen,52.1,8.3,292.06,98,33,0.66,DE,1720657156
354,mezhdurechenskiy,59.6,65.9333,291.94,80,31,2.06,RU,1720657157
355,nyagan,62.1406,65.3936,291.28,90,56,2.37,RU,1720657158
356,puerto ayacucho,5.6639,-67.6236,298.45,89,100,1.0,VE,1720657159
357,dubbo,-32.25,148.6167,279.22,100,100,4.12,AU,1720657161
358,mudu,31.252,120.5118,298.78,95,100,3.25,CN,1720657162
359,miyako,39.6367,141.9525,297.34,78,100,1.46,JP,1720657164
360,isna,25.2934,32.554,306.39,19,29,1.86,EG,1720657165
361,i-n-salah,27.1935,2.4607,310.5,11,0,5.75,DZ,1720657166
362,sao joao da barra,-21.6403,-41.0511,296.2,87,19,8.63,BR,1720657167
363,pawni,20.7833,79.6333,300.0,84,94,2.74,IN,1720657168
364,gamba,-2.65,10.0,293.29,90,67,1.63,GA,1720657169
365,cartagena del chaira,1.3349,-74.8429,296.1,97,90,1.13,CO,1720657170
366,srikakulam,18.3,83.9,300.33,85,100,1.99,IN,1720657172
367,inarajan village,13.2736,144.7484,300.04,95,72,5.02,GU,1720657174
368,lira,2.235,32.9097,290.94,99,88,1.35,UG,1720657175
369,cidreira,-30.1811,-50.2056,283.46,94,100,4.5,BR,1720657176
370,ghat,24.9647,10.1728,305.29,16,1,1.09,LY,1720657177
371,kourou,5.1552,-52.6478,298.18,94,38,2.41,GF,1720657178
372,lautoka,-17.6167,177.4667,302.07,45,40,7.2,FJ,1720657179
373,vila franca do campo,37.7167,-25.4333,294.38,99,25,2.04,PT,1720657180
374,belfast,54.5833,-5.9333,287.05,83,100,4.63,GB,1720657181
375,san andres,12.5847,-81.7006,303.16,84,20,7.2,CO,1720657182
376,fada,7.25,4.0667,295.51,99,100,0.98,NG,1720657183
377,kanigiri,15.4,79.5167,300.21,70,100,7.11,IN,1720657184
378,sosnovo-ozerskoye,52.5249,111.5418,296.06,53,47,3.15,RU,1720657185
379,port augusta,-32.5,137.7667,285.91,67,97,9.9,AU,1720657188
380,vainode,56.4333,21.8667,294.14,83,100,4.43,LV,1720657189
381,koh kong,11.6175,102.9806,299.56,88,64,3.75,KH,1720657190
382,dosso,13.049,3.1937,302.61,59,59,5.54,NE,1720657191
383,ketchikan,55.3422,-131.6461,287.41,88,100,5.66,US,1720657192
384,ulanhot,46.0833,122.0833,299.1,56,41,1.7,CN,1720657193
385,la ferte-saint-aubin,47.7169,1.939,292.03,92,99,1.74,FR,1720657194
386,eslov,55.8393,13.3039,288.16,96,98,1.02,SE,1720657195
387,crane,31.3974,-102.3501,305.12,26,45,6.57,US,1720657196
388,lagos,6.5833,3.75,297.19,93,100,1.93,NG,1720657085
389,gebeit,21.0667,36.3167,302.78,27,59,1.1,SD,1720657198
390,dryden,49.7833,-92.7503,298.31,44,0,0.0,CA,1720657200
391,uvalde,29.3669,-99.767,304.7,45,0,6.69,US,1720657201
392,nizhnesortymskiy,62.4397,71.7603,291.87,56,6,1.62,RU,1720657033
393,khawr fakkan,25.3313,56.342,307.18,84,85,0.97,AE,1720657203
394,koppies,-27.2418,27.5742,280.57,22,0,2.59,ZA,1720657204
395,zheleznogorsk-ilimskiy,56.5768,104.1217,295.11,70,40,2.54,RU,1720657205
396,tamanrasset,22.785,5.5228,303.1,13,98,4.12,DZ,1720657206
397,okondja,-0.6549,13.6753,297.1,80,75,1.13,GA,1720657207
398,praia da vitoria,38.7333,-27.0667,295.79,83,75,4.36,PT,1720657208
399,saldanha,-33.0117,17.9442,288.18,93,100,12.86,ZA,1720657209
400,leticia,-4.2153,-69.9406,298.18,94,40,0.0,CO,1720657210
401,kamogawa,35.1,140.1,301.13,82,100,9.92,JP,1720657212
402,menongue,-14.6585,17.691,282.02,22,0,1.93,AO,1720657213
403,laohekou,32.3858,111.6678,295.89,99,100,0.41,CN,1720657214
404,vernon,50.2581,-119.2691,312.46,15,0,2.06,CA,1720657093
405,konarka,19.9,86.1167,301.57,76,99,5.46,IN,1720657216
406,ayr,55.4627,-4.6339,287.14,77,75,0.0,GB,1720657217
407,doba,8.65,16.85,295.99,93,83,1.1,TD,1720657218
408,ormara,25.2088,64.6357,302.02,87,60,5.52,PK,1720657219
409,argo,37.6333,22.7333,299.7,39,0,2.42,GR,1720657220
410,broome,42.2506,-75.833,298.58,95,100,4.92,US,1720657221
411,bomdila,27.25,92.4,284.49,99,100,1.09,IN,1720656982
412,tucumcari,35.1717,-103.725,304.06,23,0,1.71,US,1720657223
413,remire-montjoly,4.9167,-52.2667,298.17,100,20,1.54,GF,1720657225
414,tofol,5.3248,163.0078,302.33,72,69,4.63,FM,1720657226
415,grand baie,-20.0182,57.5802,295.41,74,42,1.34,MU,1720657227
416,zouerate,22.7187,-12.4521,306.97,19,0,5.08,MR,1720657228
417,itaituba,-4.2761,-55.9836,299.65,68,45,0.71,BR,1720657229
418,tacuarembo,-31.7333,-55.9833,277.14,88,40,2.02,UY,1720657001
419,andergrove,-21.0833,149.1833,297.95,76,7,4.34,AU,1720657231
420,shoham,32.0005,34.9465,300.87,61,0,3.09,IL,1720657232
421,piqua,40.1448,-84.2424,297.47,75,63,4.98,US,1720657233
422,creswell,43.9179,-123.0245,308.9,22,0,2.45,US,1720657067
423,acapulco de juarez,16.8634,-99.8901,302.05,74,75,1.03,MX,1720657235
424,montmagny,48.9734,2.3469,293.17,68,100,1.03,FR,1720657236
425,olonets,60.9847,32.9698,285.22,86,27,0.64,RU,1720657238
426,mulchen,-37.7167,-72.2333,275.51,90,83,1.56,CL,1720657239
427,touggourt,33.1053,6.058,307.72,19,22,5.52,DZ,1720657240
428,manokwari,-0.8667,134.0833,300.1,75,94,1.01,ID,1720657241
429,greymouth,-42.4667,171.2,283.14,56,0,1.08,NZ,1720657242
430,nioki,-2.7167,17.6833,296.0,39,5,0.79,CD,1720657243
431,carbonear,47.7332,-53.2148,293.56,97,26,5.54,CA,1720657244
432,el calafate,-50.3408,-72.2768,273.11,72,2,2.66,AR,1720657245
433,la arena,-5.3466,-80.7109,294.76,64,6,8.58,PE,1720657246
434,przysucha,51.3586,20.6289,296.66,84,26,2.51,PL,1720657247
435,ulsteinvik,62.3432,5.8487,287.22,92,100,0.45,NO,1720656984
436,hang dong,18.687,98.9194,300.4,63,40,1.03,TH,1720657250
437,narok,-1.0783,35.8601,285.23,92,51,2.36,KE,1720657251
438,carnarvon,-24.8667,113.6333,290.48,69,91,5.85,AU,1720656988
439,wenchang,30.904,118.4887,299.29,95,100,1.9,CN,1720657253
440,qarqaraly,49.4058,75.4742,287.62,71,42,1.28,KZ,1720657254
441,penha,-26.7694,-48.6458,288.65,94,75,2.06,BR,1720657255
442,jabor,5.921,169.6434,301.74,79,67,5.32,MH,1720657256
443,hotan,37.0997,79.9269,298.78,34,100,3.97,CN,1720657257
444,glendive,47.1053,-104.7125,308.94,20,0,3.6,US,1720657258
445,waingapu,-9.6567,120.2641,299.11,69,100,5.46,ID,1720657259
446,lesnoy,57.6198,63.0784,289.89,85,9,2.96,RU,1720657260
447,al lagowa,11.4,29.1333,297.64,77,99,2.07,SD,1720657262
448,katsuura,35.1333,140.3,301.16,85,100,13.66,JP,1720657263
449,zinjibar,13.1287,45.3807,303.45,63,100,2.26,YE,1720657264
450,guinguineo,14.2667,-15.95,299.05,89,40,5.14,SN,1720657265
451,luga,58.7372,29.8453,286.98,72,23,1.67,RU,1720657266
452,namibe,-15.1961,12.1522,290.43,84,8,2.09,AO,1720657267
453,yanchep,-31.55,115.6833,283.68,68,97,3.16,AU,1720657268
454,port lincoln,-34.7333,135.8667,286.69,81,100,5.73,AU,1720657269
455,zahedan,29.4963,60.8629,301.1,24,88,2.06,IR,1720657270
456,nantucket,41.2835,-70.0995,297.6,90,84,9.95,US,1720657271
457,cidade velha,14.9167,-23.6167,297.41,78,75,6.69,CV,1720657273
458,aswan,24.0934,32.907,306.07,19,21,2.91,EG,1720657275
459,jajpur,20.85,86.3333,301.64,79,100,2.39,IN,1720657276
460,san luis de la loma,17.2706,-100.8939,301.5,71,100,1.43,MX,1720657277
461,srivardhan,18.0333,73.0167,299.81,88,99,3.03,IN,1720657278
462,nampa,43.5407,-116.5635,315.81,16,0,3.09,US,1720657071
463,salym,60.0625,71.4789,290.55,84,33,1.27,RU,1720657280
464,tarija,-21.5355,-64.7296,276.1,75,20,4.12,BO,1720657281
465,mount pearl,47.5166,-52.7813,292.84,90,40,6.69,CA,1720657234
466,suva,-18.1416,178.4415,299.86,61,75,10.29,FJ,1720657052
467,bahraigh,27.5833,81.6,299.74,93,89,4.74,IN,1720657064
468,meridian,43.6121,-116.3915,315.62,15,0,3.09,US,1720657278
469,al kharijah,25.4514,30.5464,304.52,22,1,1.31,EG,1720657288
470,kone,-21.0595,164.8658,299.6,60,100,4.69,NC,1720657290
471,codrington,-38.2667,141.9667,285.53,67,100,10.57,AU,1720657291
472,kozhevnikovo,56.2589,83.9714,287.18,96,100,1.55,RU,1720657292
473,nunkini,20.3333,-90.1833,305.27,49,87,0.64,MX,1720657293
474,bengkulu,-3.8004,102.2655,296.61,90,69,1.85,ID,1720657295
475,murashi,59.3999,48.9615,288.53,70,79,2.11,RU,1720657296
476,taroa,8.7058,171.2275,301.47,80,17,7.43,MH,1720657297
477,carutapera,-1.195,-46.02,297.79,85,53,3.37,BR,1720657299
478,tocopilla,-22.092,-70.1979,286.94,77,18,1.98,CL,1720657068
479,chiredzi,-21.05,31.6667,285.3,27,0,1.16,ZW,1720657301
480,soloma,15.7167,-91.45,291.59,96,100,2.77,GT,1720657302
481,tasqala,51.1167,50.3167,293.36,77,0,5.92,KZ,1720657303
482,ventspils,57.3894,21.5606,297.11,50,0,4.63,LV,1720657304
483,yanahuanca,-10.5167,-76.4986,279.37,82,48,1.71,PE,1720657032
484,machico,32.7,-16.7667,297.5,83,40,5.14,PT,1720657306
485,yekaterinoslavka,50.3734,129.1139,291.19,55,6,4.3,RU,1720657307
486,taulaga,-11.0553,-171.0883,300.37,81,34,7.86,AS,1720657308
487,aginskoye,51.1,114.53,300.32,36,53,1.65,RU,1720657311
488,huilong,31.8111,121.655,297.28,98,100,4.24,CN,1720657312
489,tual,-5.6667,132.75,299.0,80,99,10.29,ID,1720657313
490,sao jose da coroa grande,-8.8978,-35.1478,297.88,77,7,4.96,BR,1720657314
491,sur,22.5667,59.5289,302.66,74,85,5.44,OM,1720657315
492,faya-largeau,17.9257,19.1043,306.12,14,100,4.29,TD,1720657316
493,palembang,-2.9167,104.7458,298.2,94,20,1.03,ID,1720657317
494,olinda,-8.0089,-34.8553,300.0,69,40,5.66,BR,1720657211
495,valparaiso,-33.0393,-71.6273,281.95,71,0,2.06,CL,1720657319
496,fort mcmurray,56.7268,-111.381,305.92,43,40,6.17,CA,1720657191
497,urzhar,47.093,81.6294,290.35,63,0,3.24,KZ,1720657321
498,auki,-8.7676,160.7034,300.52,78,99,1.38,SB,1720657323
499,mocorito,25.4833,-107.9167,305.45,59,9,1.52,MX,1720657324
500,guerrero negro,27.9769,-114.0611,298.37,60,9,6.14,MX,1720657325
501,namtsy,62.7161,129.6658,288.43,93,99,2.22,RU,1720657326
502,vilyuchinsk,52.9306,158.4028,289.3,93,100,1.3,RU,1720657327
503,mao,39.8885,4.2658,296.46,94,0,1.03,ES,1720657328
504,sain alto,23.5833,-103.25,292.13,65,93,3.64,MX,1720657329
505,taksimo,56.3444,114.8794,296.08,69,83,0.6,RU,1720657330
506,barra de santo antonio,-9.4047,-35.5072,295.75,80,7,4.84,BR,1720657331
507,tongouson,5.0214,120.1328,300.15,80,100,3.33,PH,1720657332
508,harper,4.375,-7.7169,297.67,83,100,4.16,LR,1720657333
509,peace river,56.2501,-117.286,302.07,69,65,5.28,CA,1720657334
510,wenling,28.3669,121.36,300.32,90,100,5.22,CN,1720657336
511,cody,44.5263,-109.0565,306.26,24,20,3.6,US,1720657337
512,lorengau,-2.0226,147.2712,302.1,80,100,5.87,PG,1720657338
513,kikwit,-5.041,18.8162,295.58,23,97,1.22,CD,1720657339
514,kegen,43.0197,79.2203,284.98,89,100,1.58,KZ,1720657340
515,tolanaro,-25.0319,46.9987,293.19,73,20,5.14,MG,1720657341
516,shimoda,34.6667,138.95,300.35,92,100,8.79,JP,1720657342
517,banfora,10.6333,-4.7667,297.05,85,60,1.81,BF,1720657343
518,buala,-8.145,159.5921,300.93,81,97,3.74,SB,1720657344
519,new norfolk,-42.7826,147.0587,281.87,86,92,1.72,AU,1720657345
520,port alfred,-33.5906,26.891,293.83,30,77,6.45,ZA,1720657346
521,cockburn town,21.4612,-71.1419,301.37,82,78,7.15,TC,1720657348
522,cambria,35.5641,-121.0808,306.91,68,33,3.11,US,1720657350
523,caconda,-13.7333,15.0667,284.21,18,0,1.4,AO,1720657351
524,sao joao,-8.8756,-36.3667,291.38,95,79,3.56,BR,1720657352
525,la punta,-33.1837,-66.3127,276.41,57,5,4.65,AR,1720657354
526,fale old settlement,-9.3852,-171.2468,301.71,70,39,7.3,TK,1720657355
527,macapa,0.0389,-51.0664,300.14,94,40,1.54,BR,1720657267
528,la romana,18.4273,-68.9728,299.35,94,75,0.0,DO,1720657357
529,kostyantynivka,48.5277,37.7069,295.64,60,29,3.49,UA,1720657358
530,st. john's,47.5649,-52.7093,293.3,90,40,6.69,CA,1720657359
531,cheremukhovo,60.3484,59.9851,291.13,81,32,1.18,RU,1720657360
532,iturama,-19.7281,-50.1956,292.49,76,34,3.38,BR,1720657361
533,manismata,-2.4667,111.0333,297.36,93,98,1.63,ID,1720657362
534,severo-yeniseyskiy,60.3725,93.0408,288.83,67,8,1.31,RU,1720657270
535,san julian,21.0167,-102.1667,294.39,55,98,6.51,MX,1720657365
536,kuqa,41.7278,82.9364,299.06,26,81,2.6,CN,1720657366
537,bubaque,11.2833,-15.8333,299.88,85,100,4.96,GW,1720657367
538,porto cristo,39.5395,3.333,297.22,82,0,1.47,ES,1720657368
539,divnogorsk,55.9594,92.3619,291.42,78,97,1.18,RU,1720657369
540,ilebo,-4.3167,20.5833,293.49,28,40,0.3,CD,1720657370
541,polyarnyy,69.1989,33.4478,282.96,72,12,2.19,RU,1720657372
542,nikolayevsk-on-amure,53.1406,140.73,284.52,95,100,1.65,RU,1720657373
543,zhanaozen,43.3,52.8,299.07,40,57,5.95,KZ,1720657374
544,meadow lake,34.8014,-106.5436,306.15,34,29,5.01,US,1720657375
545,gariaband,20.635,82.0614,297.88,90,94,1.74,IN,1720657377
546,padul,37.018,-3.6693,294.55,31,0,0.85,ES,1720657378
547,manaure,11.7751,-72.4445,302.35,69,100,8.82,CO,1720657379
548,cannonvale,-20.2833,148.7,296.81,77,36,6.11,AU,1720657380
549,ubinskoye,55.3068,79.6802,289.03,94,97,3.38,RU,1720657381
550,port blair,11.6667,92.75,300.9,81,100,6.36,IN,1720657382
551,kuta,-8.7233,115.1723,300.12,83,75,7.72,ID,1720657384
552,medicine hat,50.0501,-110.6683,309.39,27,40,5.14,CA,1720657385
553,fedorovskiy,45.0972,40.9517,295.01,63,100,3.47,RU,1720657386
554,angaur state,6.906,134.13,300.45,81,100,1.92,PW,1720657387
555,tera,14.0078,0.7531,304.61,51,26,6.57,NE,1720657388
556,tiszakecske,46.9326,20.1035,298.14,72,11,2.29,HU,1720657389
557,flekkefjord,58.2971,6.6607,288.68,98,100,1.07,NO,1720657290
558,lospalos,-8.5186,127.0025,296.43,76,100,4.14,TL,1720657391
559,padang,-0.9492,100.3543,298.18,87,25,2.13,ID,1720657392
560,wakkanai,45.4094,141.6739,294.14,78,40,2.06,JP,1720657393
561,hailun,47.45,126.9333,296.65,47,68,3.01,CN,1720657394
562,muli,2.9167,73.5667,301.33,72,59,1.36,MV,1720657396
563,hadibu,12.65,54.0333,299.41,85,98,9.93,YE,1720657397
564,teshi old town,5.5836,-0.1072,299.46,89,100,4.12,GH,1720657398
565,damghan,36.1683,54.348,300.34,37,8,1.86,IR,1720657399
566,lata,40.1629,-8.3327,293.1,97,0,0.82,PT,1720657400
567,havre,49.5833,0.3333,288.37,82,20,5.14,FR,1720657401
568,mendi,-6.1761,143.6513,287.95,99,100,0.88,PG,1720657402
569,afaahiti,-17.75,-149.2833,301.08,76,84,1.55,PF,1720657403
570,lockwood,45.8191,-108.4149,311.09,18,20,3.09,US,1720657404
571,san francisco de la paz,14.9,-86.2,300.99,89,89,1.33,HN,1720657405
572,tidjikja,18.5564,-11.4271,304.49,41,70,6.44,MR,1720657283
573,chadan,51.2833,91.5833,288.54,80,99,2.27,RU,1720657408
574,newman,37.3138,-121.0208,314.28,8,0,2.31,US,1720657409
575,kostanay,53.1667,63.5833,291.31,77,0,2.0,KZ,1720657410
576,emmett,43.8735,-116.4993,316.09,9,0,4.08,US,1720657411
577,mulanje,-16.0316,35.5,287.77,79,0,1.75,MW,1720657413
578,brak,27.5496,14.2714,305.25,19,0,7.1,LY,1720657414
579,le lavandou,43.137,6.366,297.45,64,0,1.54,FR,1720657415
580,gushu,31.5598,118.4829,295.14,90,100,3.81,CN,1720657416
581,deqing,30.5448,119.9599,301.52,88,88,1.05,CN,1720657417
582,lashio,22.9333,97.75,293.76,100,100,1.07,MM,1720657419
